3582524648,2020.10.09.19.51.26,4890593,阿盐是只喵,"🔹天使复活技能我个人认为的好处在于：
1⃣️根本性质：让队伍重新获得人数优势
2⃣️在紧急时刻，拼死把有“有用大招”的队友拉起来也许能翻盘救场
🔹天使拉人需要考虑的因素：
2⃣️队友灵魂球的所在位置是否安全？会不会为了拉队友而牺牲自己？需要判断
2⃣️拉人的时候其他队友会不会没资源吃
3⃣️拉起来之后有没有用，尽量避免拉起来变成给对面送能量",https://api.bilibili.com/x/v2/reply/main?jsonp=jsonp&type=1&oid=627454103&mode=3
5343130375,2021.09.05.20.54.57,16184166,粽子没有皮儿,咦？为什么这个UP复盘解说像营销号的口气我却听的上瘾[doge],https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=627454103&mode=3
5343354763,2021.09.05.21.29.58,4890593,阿盐是只喵,真的像营销号吗哈哈哈笑死我了救命,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=5343130375&type=1
3584140865,2020.10.10.07.52.55,173899622,凌ling__,嘿嘿嘿  啊盐的视频先赞后看 已成习惯,https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=627454103&mode=3
3585106370,2020.10.10.14.29.19,4890593,阿盐是只喵,[惊喜][惊喜][惊喜],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3584140865&type=1
3582752629,2020.10.09.20.46.50,26532237,喵猫猫猫颜,[热词系列_知识增加][热词系列_知识增加][热词系列_知识增加]知识增加,https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=627454103&mode=3
3582757586,2020.10.09.20.49.38,4890593,阿盐是只喵,[热词系列_芜湖起飞],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582752629&type=1
3582738633,2020.10.09.20.43.49,20528547,月曜天宇,口齿伶俐，解说大方，可惜不是郭德纲[少前小剧场_得意],https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=627454103&mode=3
3582741044,2020.10.09.20.44.34,4890593,阿盐是只喵,我不是光头[偷笑],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582738633&type=1
3582673138,2020.10.09.20.27.32,291406270,溺水小周,小盐讲的好好喔！学到了好多！,https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=627454103&mode=3
3582712334,2020.10.09.20.37.54,4890593,阿盐是只喵,谢谢[惊喜],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582673138&type=1
3582659121,2020.10.09.20.24.26,5598745,假唱狗,等一个救世天使,https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=627454103&mode=3
3582672693,2020.10.09.20.27.10,4890593,阿盐是只喵,[doge],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582659121&type=1
3582662484,2020.10.09.20.24.09,260110736,金牌救生员小浩,看完复盘 小姐姐的操作真的很棒 也很丝滑[打call] 但是如果在走位站位以及拉人的时机方面还可以做的更好的话 肯定能上大分的！完全适合在更高的分段救死扶伤！[星星眼][星星眼][星星眼],https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=627454103&mode=3
3582669298,2020.10.09.20.27.57,291406270,溺水小周,他说的不算他是安娜！,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582662484&type=1
3582723301,2020.10.09.20.39.46,260110736,金牌救生员小浩,当然小盐老师的复盘也很棒 让我们能够看到更多我们不能看到的细节 希望可以继续加油 给我们呈现更好的直播和视频 加油！[打call][打call][打call],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582662484&type=1
3582719733,2020.10.09.20.40.11,260110736,金牌救生员小浩,回复 @溺水小周 :我不是！ 我没有！,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582662484&type=1
3582763082,2020.10.09.20.50.23,4890593,阿盐是只喵,回复 @金牌救生员小浩 :哈哈哈好的！我也会加油滴,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582662484&type=1
3583476241,2020.10.09.23.28.25,346133174,野也sun,这彩虹屁[tv_斜眼笑][tv_斜眼笑],https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582662484&type=1
3582603642,2020.10.09.20.09.46,96783225,香蕉子banana,国庆后出现[呲牙],https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=627454103&mode=3
3582676546,2020.10.09.20.27.16,4890593,阿盐是只喵,哟～,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582603642&type=1
3582536553,2020.10.09.19.52.51,41904692,单推盐盐喵的头号迷弟,第一第一[打call][打call][打call],https://api.bilibili.com/x/v2/reply?pn=1&type=1&oid=627454103&mode=3
3582556162,2020.10.09.19.57.47,4890593,阿盐是只喵,一如既往的棒棒！,https://api.bilibili.com/x/v2/reply/reply?pn=1&type=1&oid=627454103&mode=3&root=3582536553&type=1
